0.00628 22574.40741+0.00000j 0.00000+0.00000j 4741.45579+0.00000j 0.00000+0.00000j 220126.42371+0.00000j 0.00000+0.00000j
0.03770 22693.36206+0.00000j 0.00000+0.00000j 5823.78985+0.00000j 0.00000+0.00000j 414348.52670+0.00000j 0.00000+0.00000j
0.06912 22988.50356+0.00000j 0.00000+0.00000j 5380.30595+0.00000j 0.00000+0.00000j 581843.29011+0.00000j 0.00000+0.00000j
0.10053 23552.75292+0.00000j 0.00000+0.00000j 4554.36689+0.00000j 0.00000+0.00000j 715797.27858+0.00000j 0.00000+0.00000j
0.13195 24424.84023+0.00000j 0.00000+0.00000j 3796.12891+0.00000j 0.00000+0.00000j 815455.44546+0.00000j 0.00000+0.00000j
0.16336 25561.60895+0.00000j 0.00000+0.00000j 3173.33250+0.00000j 0.00000+0.00000j 882817.81708+0.00000j 0.00000+0.00000j
0.19478 26842.22944+0.00000j 0.00000+0.00000j 2700.57893+0.00000j 0.00000+0.00000j 921990.67518+0.00000j 0.00000+0.00000j
0.22619 28148.50856+0.00000j 0.00000+0.00000j 2363.66959+0.00000j 0.00000+0.00000j 937792.28779+0.00000j 0.00000+0.00000j
0.25761 29390.81741+0.00000j 0.00000+0.00000j 2130.38887+0.00000j 0.00000+0.00000j 935304.10777+0.00000j 0.00000+0.00000j
0.28903 30497.11428+0.00000j 0.00000+0.00000j 1969.96019+0.00000j 0.00000+0.00000j 919553.86025+0.00000j 0.00000+0.00000j
0.32044 31452.55838+0.00000j 0.00000+0.00000j 1854.55525+0.00000j 0.00000+0.00000j 894558.87582+0.00000j 0.00000+0.00000j
0.35186 32240.70899+0.00000j 0.00000+0.00000j 1768.32486+0.00000j 0.00000+0.00000j 863792.11317+0.00000j 0.00000+0.00000j
0.38327 32861.60387+0.00000j 0.00000+0.00000j 1701.07446+0.00000j 0.00000+0.00000j 829808.85059+0.00000j 0.00000+0.00000j
0.41469 33345.48677+0.00000j 0.00000+0.00000j 1645.65871+0.00000j 0.00000+0.00000j 794220.20214+0.00000j 0.00000+0.00000j
0.44611 33686.13766+0.00000j 0.00000+0.00000j 1598.37737+0.00000j 0.00000+0.00000j 758342.11103+0.00000j 0.00000+0.00000j
0.47752 33906.56320+0.00000j 0.00000+0.00000j 1554.89389+0.00000j 0.00000+0.00000j 722733.76659+0.00000j 0.00000+0.00000j
0.50894 34026.52095+0.00000j 0.00000+0.00000j 1511.49668+0.00000j 0.00000+0.00000j 687636.04832+0.00000j 0.00000+0.00000j
