0.01571 49250.62300+0.00000j 0.00000+0.00000j 18394.16294+0.00000j 0.00000+0.00000j 144078.59356+0.00000j 0.00000+0.00000j
0.03142 51188.95118+0.00000j 0.00000+0.00000j 13605.67002+0.00000j 0.00000+0.00000j 174231.63211+0.00000j 0.00000+0.00000j
0.04712 53919.36550+0.00000j 0.00000+0.00000j 12326.30050+0.00000j 0.00000+0.00000j 217526.81264+0.00000j 0.00000+0.00000j
0.06283 56971.71437+0.00000j 0.00000+0.00000j 13741.66659+0.00000j 0.00000+0.00000j 271442.61663+0.00000j 0.00000+0.00000j
0.07854 59980.45394+0.00000j 0.00000+0.00000j 14751.48637+0.00000j 0.00000+0.00000j 333106.58357+0.00000j 0.00000+0.00000j
0.09425 62683.29048+0.00000j 0.00000+0.00000j 15068.54920+0.00000j 0.00000+0.00000j 400905.94150+0.00000j 0.00000+0.00000j
0.10996 64897.68005+0.00000j 0.00000+0.00000j 15096.04452+0.00000j 0.00000+0.00000j 474238.38899+0.00000j 0.00000+0.00000j
0.12566 66536.57727+0.00000j 0.00000+0.00000j 15086.42311+0.00000j 0.00000+0.00000j 551468.59215+0.00000j 0.00000+0.00000j
0.14137 67602.06991+0.00000j 0.00000+0.00000j 15031.37011+0.00000j 0.00000+0.00000j 630982.42930+0.00000j 0.00000+0.00000j
0.15708 68166.05937+0.00000j 0.00000+0.00000j 14920.81426+0.00000j 0.00000+0.00000j 712114.82504+0.00000j 0.00000+0.00000j
0.17279 68350.60893+0.00000j 0.00000+0.00000j 14749.06929+0.00000j 0.00000+0.00000j 794027.23832+0.00000j 0.00000+0.00000j
0.18850 68282.94709+0.00000j 0.00000+0.00000j 14515.04487+0.00000j 0.00000+0.00000j 875542.98663+0.00000j 0.00000+0.00000j
0.20420 68057.15290+0.00000j 0.00000+0.00000j 14219.41038+0.00000j 0.00000+0.00000j 955593.99474+0.00000j 0.00000+0.00000j
0.21991 67733.42722+0.00000j 0.00000+0.00000j 13865.71549+0.00000j 0.00000+0.00000j 1032829.57172+0.00000j 0.00000+0.00000j
0.23562 67346.90648+0.00000j 0.00000+0.00000j 13459.61601+0.00000j 0.00000+0.00000j 1105813.76052+0.00000j 0.00000+0.00000j
0.25133 66918.86527+0.00000j 0.00000+0.00000j 13007.54264+0.00000j 0.00000+0.00000j 1173463.12097+0.00000j 0.00000+0.00000j
0.26704 66465.92972+0.00000j 0.00000+0.00000j 12517.39326+0.00000j 0.00000+0.00000j 1234918.22357+0.00000j 0.00000+0.00000j
0.28274 66002.40425+0.00000j 0.00000+0.00000j 11996.97528+0.00000j 0.00000+0.00000j 1289583.78512+0.00000j 0.00000+0.00000j
0.29845 65539.15390+0.00000j 0.00000+0.00000j 11454.29314+0.00000j 0.00000+0.00000j 1337156.06249+0.00000j 0.00000+0.00000j
0.31416 65082.62922+0.00000j 0.00000+0.00000j 10897.76577+0.00000j 0.00000+0.00000j 1377502.37119+0.00000j 0.00000+0.00000j
0.32987 64636.99143+0.00000j 0.00000+0.00000j 10334.44215+0.00000j 0.00000+0.00000j 1410702.47222+0.00000j 0.00000+0.00000j
0.34558 64199.43292+0.00000j 0.00000+0.00000j 9770.78064+0.00000j 0.00000+0.00000j 1436976.99110+0.00000j 0.00000+0.00000j
0.36128 63763.07756+0.00000j 0.00000+0.00000j 9213.03627+0.00000j 0.00000+0.00000j 1456591.27126+0.00000j 0.00000+0.00000j
0.37699 63322.91255+0.00000j 0.00000+0.00000j 8665.93074+0.00000j 0.00000+0.00000j 1469937.09553+0.00000j 0.00000+0.00000j
0.39270 62870.30068+0.00000j 0.00000+0.00000j 8133.25972+0.00000j 0.00000+0.00000j 1477477.49430+0.00000j 0.00000+0.00000j
0.40841 62395.04073+0.00000j 0.00000+0.00000j 7618.57537+0.00000j 0.00000+0.00000j 1479634.91862+0.00000j 0.00000+0.00000j
0.42412 61890.54105+0.00000j 0.00000+0.00000j 7124.28211+0.00000j 0.00000+0.00000j 1476886.78621+0.00000j 0.00000+0.00000j
