0.00628 45803.28294+0.00000j 0.00000+0.00000j 10646.92019+0.00000j 0.00000+0.00000j 323460.08847+0.00000j 0.00000+0.00000j
0.03770 46677.27463+0.00000j 0.00000+0.00000j 11431.06190+0.00000j 0.00000+0.00000j 612097.19727+0.00000j 0.00000+0.00000j
0.06912 47466.02280+0.00000j 0.00000+0.00000j 11928.41995+0.00000j 0.00000+0.00000j 919139.16864+0.00000j 0.00000+0.00000j
0.10053 47869.64266+0.00000j 0.00000+0.00000j 10954.80465+0.00000j 0.00000+0.00000j 1231644.13344+0.00000j 0.00000+0.00000j
0.13195 48065.00391+0.00000j 0.00000+0.00000j 9838.47059+0.00000j 0.00000+0.00000j 1534718.78201+0.00000j 0.00000+0.00000j
0.16336 48493.93002+0.00000j 0.00000+0.00000j 8648.73010+0.00000j 0.00000+0.00000j 1812293.21883+0.00000j 0.00000+0.00000j
0.19478 49559.45180+0.00000j 0.00000+0.00000j 7450.69885+0.00000j 0.00000+0.00000j 2050415.12594+0.00000j 0.00000+0.00000j
0.22619 51385.46801+0.00000j 0.00000+0.00000j 6300.47320+0.00000j 0.00000+0.00000j 2239989.40289+0.00000j 0.00000+0.00000j
0.25761 53816.08459+0.00000j 0.00000+0.00000j 5242.70154+0.00000j 0.00000+0.00000j 2376889.65964+0.00000j 0.00000+0.00000j
0.28903 56546.94301+0.00000j 0.00000+0.00000j 4305.25865+0.00000j 0.00000+0.00000j 2462145.12179+0.00000j 0.00000+0.00000j
0.32044 59268.80120+0.00000j 0.00000+0.00000j 3502.32833+0.00000j 0.00000+0.00000j 2500130.95446+0.00000j 0.00000+0.00000j
0.35186 61746.83808+0.00000j 0.00000+0.00000j 2834.64254+0.00000j 0.00000+0.00000j 2497466.38342+0.00000j 0.00000+0.00000j
0.38327 63834.17516+0.00000j 0.00000+0.00000j 2293.34663+0.00000j 0.00000+0.00000j 2461770.00220+0.00000j 0.00000+0.00000j
0.41469 65456.52967+0.00000j 0.00000+0.00000j 1863.51981+0.00000j 0.00000+0.00000j 2400662.98603+0.00000j 0.00000+0.00000j
0.44611 66591.83880+0.00000j 0.00000+0.00000j 1527.35222+0.00000j 0.00000+0.00000j 2321120.84774+0.00000j 0.00000+0.00000j
0.47752 67250.88762+0.00000j 0.00000+0.00000j 1267.02890+0.00000j 0.00000+0.00000j 2229122.75145+0.00000j 0.00000+0.00000j
0.50894 67463.60730+0.00000j 0.00000+0.00000j 1065.56799+0.00000j 0.00000+0.00000j 2129669.06314+0.00000j 0.00000+0.00000j
0.54035 67270.19247+0.00000j 0.00000+0.00000j 908.88086+0.00000j 0.00000+0.00000j 2026673.19249+0.00000j 0.00000+0.00000j
0.57177 66718.20699+0.00000j 0.00000+0.00000j 785.28707+0.00000j 0.00000+0.00000j 1923072.97912+0.00000j 0.00000+0.00000j
0.60319 65858.76646+0.00000j 0.00000+0.00000j 685.33044+0.00000j 0.00000+0.00000j 1820945.26880+0.00000j 0.00000+0.00000j
0.63460 64745.23235+0.00000j 0.00000+0.00000j 602.63307+0.00000j 0.00000+0.00000j 1721617.96384+0.00000j 0.00000+0.00000j
0.66602 63434.84102+0.00000j 0.00000+0.00000j 532.32291+0.00000j 0.00000+0.00000j 1625865.56186+0.00000j 0.00000+0.00000j
0.69743 61983.09937+0.00000j 0.00000+0.00000j 472.28314+0.00000j 0.00000+0.00000j 1533973.82453+0.00000j 0.00000+0.00000j
0.72885 60450.05595+0.00000j 0.00000+0.00000j 419.74961+0.00000j 0.00000+0.00000j 1446105.38478+0.00000j 0.00000+0.00000j
0.76027 58904.57131+0.00000j 0.00000+0.00000j 371.86657+0.00000j 0.00000+0.00000j 1362691.13453+0.00000j 0.00000+0.00000j
0.79168 57410.40371+0.00000j 0.00000+0.00000j 325.49091+0.00000j 0.00000+0.00000j 1284596.41603+0.00000j 0.00000+0.00000j
0.82310 56017.01025+0.00000j 0.00000+0.00000j 273.89024+0.00000j 0.00000+0.00000j 1213208.72003+0.00000j 0.00000+0.00000j
0.85451 54728.96495+0.00000j 0.00000+0.00000j 214.94561+0.00000j 0.00000+0.00000j 1149289.42446+0.00000j 0.00000+0.00000j
